,epoch,Train_Loss,Valid_Loss,Valid_jaccard,Valid_dice,model_file
154,155,0.07393760308623314,0.2757524616188473,0.27390241622924805,0.38400185108184814,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-155-8.pth
155,156,0.07249689900449344,0.30535470611519283,0.2883606553077698,0.40378761291503906,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-156-8.pth
156,157,0.07825790175369808,0.2822078780995475,0.3039134442806244,0.4199468791484833,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-157-8.pth
157,158,0.07701727811779295,0.28866708278656006,0.2654096186161041,0.3699774742126465,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-158-8.pth
158,159,0.07289719730615615,0.27165871527459884,0.29868465662002563,0.4122406244277954,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-159-8.pth
159,160,0.08088247520583017,0.31125570171409184,0.31001561880111694,0.4278961718082428,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-160-8.pth
160,161,0.08410108845148767,0.3096609148714278,0.22931210696697235,0.3342096507549286,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-161-8.pth
161,162,0.07389057534081596,0.2960953861474991,0.27483171224594116,0.3894563913345337,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-162-8.pth
162,163,0.068166384100914,0.33114560114012825,0.2524392902851105,0.3619037866592407,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-163-8.pth
163,164,0.062916346053992,0.34341904520988464,0.24194560945034027,0.35123226046562195,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-164-8.pth
164,165,0.07246759523238455,0.34521007703410256,0.2322726994752884,0.3365596532821655,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-165-8.pth
165,166,0.07250024942415101,0.3196294903755188,0.22983330488204956,0.3325912356376648,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-166-8.pth
166,167,0.06752351937549454,0.34620624118381077,0.25046515464782715,0.36189472675323486,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-167-8.pth
167,168,0.07638248684150832,0.326078388426039,0.2205762267112732,0.32488369941711426,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-168-8.pth
168,169,0.06794807698045457,0.2969374457995097,0.283441424369812,0.39565932750701904,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-169-8.pth
169,170,0.07634455242327282,0.27208933068646324,0.2572365701198578,0.3654229938983917,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-170-8.pth
170,171,0.07909043537718909,0.2856486903296577,0.2988136112689972,0.4140525162220001,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-171-8.pth
171,172,0.07158840447664261,0.3118813716702991,0.31059595942497253,0.42793354392051697,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-172-8.pth
172,173,0.07462840974330902,0.32258004943529767,0.30220305919647217,0.4214930534362793,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-173-8.pth
173,174,0.07362525707909039,0.27162451876534355,0.31707334518432617,0.44072622060775757,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-174-8.pth
174,175,0.0641011224261352,0.290036141872406,0.2934388220310211,0.4069474935531616,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-175-8.pth
175,176,0.06008387463433402,0.33754640486505294,0.2947385013103485,0.4118734300136566,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-176-8.pth
176,177,0.06783840619027615,0.30414702660507625,0.309701532125473,0.4288741648197174,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-177-8.pth
177,178,0.06219234030161585,0.3175046278370751,0.27555689215660095,0.38649094104766846,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-178-8.pth
178,179,0.058143481612205505,0.33218813604778713,0.2845011353492737,0.3979661762714386,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-179-8.pth
179,180,0.055274831716503416,0.3982367035415437,0.24404223263263702,0.34877100586891174,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-180-8.pth
180,181,0.06475507968238421,0.37394292818175423,0.23428241908550262,0.33728015422821045,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-181-8.pth
181,182,0.05486115642956325,0.38828225599394905,0.25086483359336853,0.3603416085243225,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-182-8.pth
182,183,0.0573895805648395,0.33754872613483006,0.31412261724472046,0.4319971799850464,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-183-8.pth
183,184,0.06343254015914031,0.31886278755135006,0.30139774084091187,0.41855302453041077,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-184-8.pth
184,185,0.07275645477431161,0.3250723083813985,0.31137144565582275,0.42709681391716003,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-185-8.pth
185,186,0.05916444483612265,0.3527388705147637,0.2713545560836792,0.38122621178627014,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-186-8.pth
186,187,0.05597417194928442,0.33829441997740006,0.2817653715610504,0.3937351703643799,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-187-8.pth
187,188,0.04973307219999177,0.32841675480206806,0.3122512996196747,0.43083909153938293,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-188-8.pth
188,189,0.051285939344338005,0.3348934335841073,0.3044738471508026,0.4212566316127777,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-189-8.pth
189,190,0.05487278934035982,0.3299799429045783,0.2898440957069397,0.4068293571472168,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-190-8.pth
190,191,0.053048297869307655,0.3774610178338157,0.2511444687843323,0.3620740473270416,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-191-8.pth
191,192,0.06342849188617297,0.39010680384106106,0.21939939260482788,0.31928762793540955,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-192-8.pth
192,193,0.05547860488295555,0.3696987297799852,0.27479201555252075,0.3840378522872925,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-193-8.pth
193,194,0.05366027216826166,0.41865337557262844,0.2589302659034729,0.3657206892967224,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-194-8.pth
194,195,0.04862684511712619,0.35276278853416443,0.2972489893436432,0.41103750467300415,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-195-8.pth
195,196,0.05295701686825071,0.3090115338563919,0.31635600328445435,0.43569669127464294,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-196-8.pth
196,197,0.04922196641564369,0.32112864487700993,0.31676095724105835,0.43720296025276184,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-197-8.pth
197,198,0.05280156758214746,0.3740188711219364,0.26938503980636597,0.3814472556114197,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-198-8.pth
198,199,0.05005174241960049,0.3752151495880551,0.26946690678596497,0.38181594014167786,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-199-8.pth
199,200,0.04469794450061662,0.428590284453498,0.24667946994304657,0.3537585139274597,./model_weights_effunetb0_no_sch_orgsize_bin_class/effnetb0_unet-0.0001-No-200-8.pth
